ID,ProfileName,Date,Review,Rating,Helpful,Colour
R2ZMDUZ2O0J2SO,Ketan Chandpa,02-01-22,Worst product ever,1,0,Red
RFLR70TW07N7C,Vicky,15-01-22,Lost money,1,0,Black
R2NPSEUK4G0VOO,Ganesan,19-12-21,The sound is very wort  and mic is not working,1,0,Red
RLC8R9VHX9B4A,B.D. Kotarya,07-11-21,Bad canectivity,1,0,Red
R1Z2ZH9DDUP9HN,Samarth S.,18-02-22,Bass,1,0,Blue
R3DNAUOVL4X469,Uday kumar singh,12-12-21,Not Good,1,0,Black
R22R0YP76XA5JR,Vinay Kumar,28-10-21,Sound quality is good best quality is good battery backup is not good,1,0,Black
R2EWDZXI6EKO3E,Tappan malik,11-10-21,Very bad,1,0,Red
R1LH1AC2RT3Y9B,Hanumanthu brahmendra,21-02-22,Not working in battery life,1,0,Red
R29KJM4WEX8UJ4,G.Akhil prince,25-12-21,Wast brand,1,0,Black
R1359NSLQK0C0K,Salina,24-10-21,Sound quality  is not good,1,0,Blue
R3IDZK9HSY0WDH,Raju,30-01-21,Bad,1,0,Blue
R2VJ6Y6U0NXIUB,Jignesh k prajapati,27-12-20,Not good bass,1,0,Black
R1ZCEV6S15100,Sapna K.,24-10-21,Used and damaged package,1,0,Black
R22EIPOSIYLEAQ,Amazon Customer,25-10-21,Sound quality very low,1,0,Black
R1HAJDI42YLGZA,satyanarayana allu,15-09-21,Don't by this product West,1,0,Blue
R3KUY8U7ZFP8SV,Bindu Das,19-10-21,Bad,1,0,Black
R1J3R0TTBEUT0R,Vikas gupta,03-10-21,Return my money,1,0,Blue
R2RQNNJOL2I3P6,Deep Paul,23-10-21,Sound quality not good,1,0,Blue
R3NNPZ3ULWUD77,Neha Verma,27-02-22,It's not good sound,1,0,Red
RXSMQ374FAS9E,suman bhowmik,25-10-21,This product is very bad quality is very bad,1,0,Black
R1ULOGMF70ER80,Siddhi khandelwal,12-01-21,Worsttt,1,0,Blue
R3GHDYDPAHWWL4,Sanaullah,22-11-21,Very very very bad,1,0,Blue
R2UDTS5I41CAR3,sanjay jat,26-12-21,Average,1,0,Blue
ROR3KTE84YXF8,Engala Srikanth,02-02-22,Bad sound quality,1,0,Black
R1ZJPGP7YZ34FF,G. P BHANOT,17-01-22,Missing data cable Aur audio cable,1,0,Blue
R3MSQQYHFIDICT,Dinesh,26-12-20,Waste of money,1,0,Black
R1OTIHIQM71UPL,ajmer singh,06-11-21,Very nice product,1,0,Blue
RVIZCKF1E87A7,rajeev,05-03-22,Average,1,0,Black
R1RIURDPT7DYI7,Sujeet Sahani,08-10-21,Good,1,0,Black
R3HSH4Q9WV3GRP,Vinay Pathania,12-01-22,Waste of money,1,0,Blue
R1Q5K4RWJB8LP2,Amit Mishra,30-01-22,Never buy this product..sound quality is poor.,1,0,Black
R2XR0BTHBJUYTX,sunny21,13-10-21,worst,1,0,Blue
R2JF1JTUSBQMMO,Madhukar shetty,23-10-21,This product not happy,1,0,Red
R39LF5Z5CZZCKI,Dr. Yash Pawar,25-08-21,Muffled sound,1,0,Blue
R31SBHHHXF9WAW,Dr.VISHNU AMETA,10-10-21,Problem with charging and got heat in few minutes,1,0,Blue
R11GW7USZNHHJY,Chandra vardhan,25-02-21,Worst product,1,0,Black
R1P5YJBT9CWVPH,Yashita sharma,20-11-21,Bad product,1,0,Black
R2HHRZ0QDN6AA6,Bikram chakraborty,03-11-21,Should be better,1,0,Red
R112MEX9TUNBZN,ram singh,12-02-21,Good item,1,0,Blue
R3DH6SK086NIO5,Amit Singh,12-02-22,🤮🤮🤮🤮🤮,1,0,Black
R3TIG3TXBCFKUI,jaleshwar,24-12-21,😂😂😂,1,0,Black
R31TNII8WOWFLO,Gopal kumar,02-02-22,Sound quality is very poor,1,0,Blue
R1U6LHXZ0Q9H99,Triveni,13-12-21,Sound qwality is not gud,1,0,Blue
R3U1K93TW9WPG5,Deepika,28-12-21,Sound small laud,1,0,Black
R3J4SPQB2NC7MM,Md Rahmatullah,21-11-21,Bad,1,0,Blue
R3EBKH9CEWCRII,lakshminarayana,13-02-22,Very bad,1,0,Black
R30Q04QZE2TVBC,Yogesh komatwar,18-11-21,Very bad,1,0,Blue
R141LF3DZXZQZ0,Sahil Ansari,27-10-21,Very poor itam battery time is 5 hours,1,0,Black
R1UIUF7JU4Y8NO,Aravind,10-09-21,Waste of money,1,0,Blue
R2I01OHI1M89OL,Manish K.,29-10-21,Fraud Company,1,0,Red
R2ABAK7MNIMDOP,Deepa,21-10-21,Not at all a Bluetooth speaker,1,0,Black
R24PGLZ66HZ67A,Mahesh,12-02-22,stopped working after 1 month,1,0,Red
RHLPCB87PRNOR,You don't need to know my name,04-10-21,Total garbage,1,0,Black
R1RJZ5YQ5Y8G3L,Adil Afridi,27-10-21,Amazon can't help,1,0,Blue
R1QTWHAVADYN7T,Nirav H.,28-12-21,its not up to the mark product,1,0,Black
RRFLL2O8ZQF3D,Anushka ,27-02-22,I got the broken speaker ad infct have not got any replacmnt,1,0,Black
R2CTKYIW65UYTQ,Rakesh D.,16-01-22,The most useless and worst product I've ever used,1,0,Red
R17KCNKSHIPEH2,Likhithesh,12-11-21,Base is very poor don't purchase,1,0,Blue
